fixture_id,timestep,tau,is_post_migration,jaccard,lsh_match,cosine,euclidean,b,r,n_steps,L,invariant_ratio,perturbation_magnitude,entropy_start,entropy_growth_rate,coord_start,coord_slope,seed
phase_ir6_eg2_0004,5,8,False,0.625,True,0.9666296798457807,0.24380176591476524,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,6,8,False,0.53125,True,0.9527658776692626,0.17537578180166996,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,7,8,False,0.46875,True,0.9481893110308041,0.15335854052513778,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,8,8,True,0.0,False,0.9404832551249606,0.12125850326295108,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,9,8,True,0.0,False,0.9282073834199277,0.10255944569166606,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,10,8,True,0.0,False,0.9306436498119266,0.10093571652604659,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
phase_ir6_eg2_0004,11,8,True,0.0,False,0.9329737121505527,0.10697116230685864,8,4,12,32,0.6,0.2,2.1,0.2,0.12,0.074,4
hmap_ir8_pm3_0000,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,1,8,False,0.71875,True,0.990972014815759,0.47946277595483955,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,2,8,False,0.65625,True,0.9827203329283214,0.36069933150843264,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,3,8,False,0.4375,True,0.9818189108181649,0.3475963259564409,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,4,8,False,0.375,True,0.9721042318694473,0.2574816479335004,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,5,8,False,0.3125,True,0.9636642769826252,0.2078348904974733,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,6,8,False,0.21875,True,0.9600357583248196,0.20223183026676475,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,7,8,False,0.21875,True,0.9587033710937676,0.18933417101311648,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,8,8,True,0.03125,False,0.9466196868960627,0.13689573389195228,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,9,8,True,0.03125,False,0.9519690971265418,0.16715470047395894,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,10,8,True,0.03125,False,0.9407830558284818,0.1317461813774234,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0000,11,8,True,0.0,False,0.9379507756455557,0.11653461565081231,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,0
hmap_ir8_pm3_0001,0,6,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,1,6,False,0.75,True,0.9946231715905557,0.5492845897921024,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,2,6,False,0.59375,True,0.9868914187861716,0.3952415383020393,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,3,6,False,0.5,True,0.98142997593784,0.3323532138785265,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,4,6,False,0.40625,True,0.976534227281306,0.289876061392584,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,5,6,False,0.34375,True,0.9690869018734544,0.23850400849772924,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,6,6,True,0.09375,False,0.9544382267181292,0.16935646557798592,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,7,6,True,0.09375,False,0.9447823784593016,0.13683006273769682,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,8,6,True,0.0625,False,0.9311624113367153,0.11044651052959162,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,9,6,True,0.0625,False,0.9269721480844204,0.10738231568313444,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,10,6,True,0.03125,False,0.9272500149455724,0.10547671103800829,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0001,11,6,True,0.03125,False,0.9233402488605736,0.09413929092156478,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,1
hmap_ir8_pm3_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,1,8,False,0.71875,True,0.9943421628573874,0.5223673407377261,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,2,8,False,0.59375,True,0.9872136048172745,0.36269930419240076,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,3,8,False,0.46875,True,0.9855866425395694,0.3408531053401145,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,4,8,False,0.34375,True,0.9769753984545664,0.26244393057155674,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,5,8,False,0.3125,True,0.9652509147764529,0.18119694801677497,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,6,8,False,0.28125,True,0.9623760352246146,0.18048340685038855,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,7,8,False,0.25,True,0.9619432158752617,0.18457410793457432,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,8,8,True,0.03125,False,0.9399051220914317,0.11493840291930559,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,9,8,True,0.03125,False,0.9318099007371552,0.10183196140386107,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,10,8,True,0.0,False,0.9230292350630841,0.08424221291844011,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0002,11,8,True,0.0,False,0.9203593346668846,0.08159316998947651,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,2
hmap_ir8_pm3_0003,0,8,False,1.0,True,1.0000000000000002,1.0,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,1,8,False,0.84375,True,0.9903410869164265,0.4679900191994308,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,2,8,False,0.71875,True,0.9804179722532161,0.3367985632588604,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,3,8,False,0.59375,True,0.9741643832780477,0.28929529202201415,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,4,8,False,0.46875,True,0.9696017029417677,0.261189474061485,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,5,8,False,0.34375,True,0.961479840891636,0.2207770297745756,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,6,8,False,0.25,True,0.9588704057695487,0.2112090718523063,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,7,8,False,0.25,True,0.9534740182131312,0.19111647143852326,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,8,8,True,0.0625,False,0.9491336454728871,0.1689469301447818,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,9,8,True,0.0625,False,0.9432592208029874,0.1492744741484457,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,10,8,True,0.0625,False,0.9356577536973028,0.12004195508802823,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0003,11,8,True,0.0625,False,0.9360958046588023,0.1160336793531456,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,3
hmap_ir8_pm3_0004,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,1,8,False,0.75,True,0.9895993410522178,0.45824116564398604,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,2,8,False,0.5,True,0.9764340161243366,0.31970253762726253,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,3,8,False,0.40625,True,0.970975687571748,0.2823433123437644,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,4,8,False,0.3125,True,0.9509900102771414,0.19138912700378874,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,5,8,False,0.28125,True,0.9386933189235799,0.15476629897521843,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,6,8,False,0.28125,True,0.926675474346698,0.12110159019775343,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,7,8,False,0.21875,True,0.9224796245675341,0.10769921443888632,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,8,8,True,0.03125,False,0.9276855479429336,0.11436933684647543,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,9,8,True,0.0,False,0.9163775537060477,0.10022153662948356,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,10,8,True,0.0,False,0.9057258607196301,0.08448041831500004,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
hmap_ir8_pm3_0004,11,8,True,0.0,False,0.9042676318526559,0.07521545283141617,8,4,12,32,0.8,0.3,2.1,0.243,0.12,0.074,4
sweep_eg_0000,0,8,False,1.0,True,1.0000000000000002,1.0,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,1,8,False,0.96875,True,0.9985094064879784,0.7436752970912341,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,2,8,False,0.875,True,0.9974361791443231,0.6878089069128115,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,3,8,False,0.78125,True,0.9972782512739152,0.6788977221667254,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,4,8,False,0.78125,True,0.9947172314934983,0.5836094768747448,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,5,8,False,0.6875,True,0.9913650634036816,0.4976028859904031,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,6,8,False,0.625,True,0.9895145100935272,0.4602238039396555,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,7,8,False,0.59375,True,0.987719553921552,0.42679474692344666,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,8,8,True,0.21875,False,0.9834876426498614,0.3849734396503022,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,9,8,True,0.1875,False,0.9814803276683882,0.3642463550712829,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,10,8,True,0.1875,False,0.977699021774946,0.32561254367873765,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0000,11,8,True,0.15625,False,0.979749008522208,0.34734952082688103,8,4,12,32,0.6875,0.2,2.1,0.0,0.12,0.074,0
sweep_eg_0001,0,6,False,1.0,True,1.0,1.0,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,1,6,False,0.96875,True,0.9980752133423676,0.692960912138456,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,2,6,False,0.90625,True,0.993914787876841,0.5191507398646688,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,3,6,False,0.78125,True,0.9919233643681553,0.46040394186176925,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,4,6,False,0.78125,True,0.9876091982123916,0.38697440780364445,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,5,6,False,0.75,True,0.9858820874608062,0.3597050603900224,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,6,6,True,0.34375,False,0.9782442253389498,0.291480386498552,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,7,6,True,0.3125,False,0.9742876170192037,0.2647356501513615,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,8,6,True,0.3125,False,0.9671881720007501,0.22122019029499962,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,9,6,True,0.21875,False,0.9635543030692277,0.20700486179144464,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,10,6,True,0.21875,False,0.9623355230019484,0.2018032047367101,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0001,11,6,True,0.1875,False,0.9557316546467461,0.17727041846361724,8,4,12,32,0.6875,0.2,2.1,0.1,0.12,0.074,1
sweep_eg_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,1,8,False,0.875,True,0.9969020058332887,0.559444938372261,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,2,8,False,0.75,True,0.9947646957179918,0.4807119202961392,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,3,8,False,0.65625,True,0.9901798327166212,0.3559900192300669,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,4,8,False,0.625,True,0.9821008475809058,0.2516468615599524,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,5,8,False,0.59375,True,0.9711428874168189,0.16937342520111184,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,6,8,False,0.5,True,0.9634100107031389,0.12610766903381515,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,7,8,False,0.4375,True,0.9571867777242231,0.10125568540584355,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,8,8,True,0.09375,False,0.9504709554651,0.08716960687969856,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,9,8,True,0.09375,False,0.9446251721557016,0.07604800848313242,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,10,8,True,0.0625,False,0.9301457009492871,0.06217254725531855,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0002,11,8,True,0.0,False,0.9260680363221888,0.06278817182570504,8,4,12,32,0.6875,0.2,2.1,0.2,0.12,0.074,2
sweep_eg_0003,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,1,8,False,0.84375,True,0.9875160651151035,0.43240288381004705,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,2,8,False,0.71875,True,0.9789027134568271,0.31922115710013177,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,3,8,False,0.65625,True,0.9782064440988744,0.3026133006708984,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,4,8,False,0.625,True,0.9705163673716618,0.25019646995688977,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,5,8,False,0.53125,True,0.949055900197407,0.15662163435792234,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,6,8,False,0.5,True,0.9413657500433636,0.1284837009577785,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,7,8,False,0.46875,True,0.924885907787276,0.09432604823440434,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,8,8,True,0.09375,False,0.8847102576722615,0.05800957733005745,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,9,8,True,0.0625,False,0.8877630823035322,0.05939336186980974,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,10,8,True,0.0625,False,0.8757927185864833,0.05072399723907345,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0003,11,8,True,0.0625,False,0.8685345843906769,0.045819305053602724,8,4,12,32,0.6875,0.2,2.1,0.3,0.12,0.074,3
sweep_eg_0004,0,8,False,1.0,True,1.0000000000000002,1.0,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,1,8,False,0.78125,True,0.9784219100599408,0.33779100586483973,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,2,8,False,0.59375,True,0.9506707841456424,0.19619941667810364,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,3,8,False,0.4375,True,0.9168048255042391,0.11759873653183488,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,4,8,False,0.40625,True,0.9221406754543535,0.12243156711487932,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,5,8,False,0.34375,True,0.9025095762705303,0.09019859181879289,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,6,8,False,0.34375,True,0.8698365856934944,0.06539476505025862,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,7,8,False,0.34375,True,0.8674710758830865,0.05882712660294772,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,8,8,True,0.03125,False,0.8442716548272946,0.0434162714250223,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,9,8,True,0.03125,False,0.8211847139785727,0.03656358777306563,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,10,8,True,0.03125,False,0.8004006757042453,0.027319502101145057,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
sweep_eg_0004,11,8,True,0.0,False,0.7801581892742772,0.022590782714635466,8,4,12,32,0.6875,0.2,2.1,0.4,0.12,0.074,4
hmap_ir6_pm1_0000,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,1,8,False,0.90625,True,0.9897469231514394,0.46620207195199226,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,2,8,False,0.625,True,0.9808821406259165,0.35289796054122713,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,3,8,False,0.5625,True,0.973173105181087,0.2866483695867662,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,4,8,False,0.53125,True,0.9720430484584196,0.2815870399027869,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,5,8,False,0.5,True,0.9619418733983561,0.22260199876931797,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,6,8,False,0.46875,True,0.9486302769444603,0.1775936865829347,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,7,8,False,0.46875,True,0.9453911547674102,0.15798118637823702,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,8,8,True,0.0625,False,0.9362865871754216,0.1372572589121886,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,9,8,True,0.03125,False,0.9364370158730279,0.12750837466978274,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,10,8,True,0.03125,False,0.9281783109248448,0.11237732761738263,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0000,11,8,True,0.03125,False,0.9348395447040908,0.11908229171892475,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,0
hmap_ir6_pm1_0001,0,6,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,1,6,False,0.78125,True,0.9945637905456983,0.5509347219007539,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,2,6,False,0.625,True,0.989343026028083,0.41477877788401085,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,3,6,False,0.5625,True,0.9818787249036437,0.3129823173515615,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,4,6,False,0.5,True,0.9841824622966429,0.3427007202441972,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,5,6,False,0.5,True,0.980244078047578,0.29384418331079243,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,6,6,True,0.0625,False,0.9729221558631229,0.21997781532886052,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,7,6,True,0.0625,False,0.9709881853204863,0.18993797777951246,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,8,6,True,0.0625,False,0.9665799517904042,0.15878985862133493,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,9,6,True,0.03125,False,0.9714400901039992,0.1839505523579784,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,10,6,True,0.03125,False,0.9666707286597821,0.16621849691699722,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0001,11,6,True,0.0,False,0.9525556644991575,0.13064845509059306,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,1
hmap_ir6_pm1_0002,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,1,8,False,0.75,True,0.9947101206082456,0.5383022142767245,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,2,8,False,0.6875,True,0.9915614476755343,0.4420331750519782,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,3,8,False,0.625,True,0.9829520587746423,0.3066138386728196,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,4,8,False,0.53125,True,0.9750590031324367,0.24121465447682866,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,5,8,False,0.5,True,0.9633270727945845,0.17508309289626012,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,6,8,False,0.46875,True,0.9603824571374862,0.14665729096948302,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,7,8,False,0.4375,True,0.9623653893088122,0.16274307511612962,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,8,8,True,0.03125,False,0.9565371155887292,0.13710722777404624,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,9,8,True,0.0,False,0.9483103090642309,0.12560668478751305,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,10,8,True,0.0,False,0.9479102470699788,0.12058332891480134,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0002,11,8,True,0.0,False,0.9414696426136527,0.09585102587092238,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,2
hmap_ir6_pm1_0003,0,8,False,1.0,True,0.9999999999999999,1.0,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,1,8,False,0.84375,True,0.9901435061712299,0.4759524259584867,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,2,8,False,0.71875,True,0.98387627355125,0.3708886335120635,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,3,8,False,0.65625,True,0.9729365897257365,0.2761293909435127,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,4,8,False,0.5625,True,0.9618407472744501,0.20842917778534023,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,5,8,False,0.5625,True,0.9504653536729105,0.16955709752976847,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,6,8,False,0.53125,True,0.9325120052718874,0.12861287400991347,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,7,8,False,0.4375,True,0.9357056827714728,0.13417616784420694,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,8,8,True,0.03125,False,0.9157237288919777,0.10521523580457919,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,9,8,True,0.03125,False,0.9027231523389555,0.0886762247876385,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,10,8,True,0.0,False,0.8788731826793257,0.06618702849949305,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0003,11,8,True,0.0,False,0.8777588560248434,0.05943172119221506,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,3
hmap_ir6_pm1_0004,0,8,False,1.0,True,1.0,1.0,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,4
hmap_ir6_pm1_0004,1,8,False,0.875,True,0.990169690355483,0.45533242447501615,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,4
hmap_ir6_pm1_0004,2,8,False,0.71875,True,0.9840494249772848,0.35528802037152796,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,4
hmap_ir6_pm1_0004,3,8,False,0.65625,True,0.9773638678679184,0.27751751403205865,8,4,12,32,0.6,0.1,2.1,0.243,0.12,0.074,4
